,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
321,0.64913,0.17837,-0.82994,0.56673,0.67417,0.19472,0.58612,0.069044,-2.0689,4.7111,0.60254,0.048813,0.54616,0.075034,-1.7061,5.7334,0.55886,0.061918,0.27264,0.046714,-0.67103,2.5673,0.27951,0.0449,0.36859,0.098974,0.013699,-0.54665,0.34826,0.15187,0.33565,0.086606,0.49553,0.43519,0.31469,0.12232,0.54624,0.13415,-1.2214,1.5525,0.56781,0.14699,0.31883,0.07915,0.47555,3.1571,0.31173,0.09907,0.2757,0.061702,2.219,16.92,0.27855,0.0449,0.28225,0.062353,2.3462,11.58,0.28047,0.043119,0.25482,0.04232,-0.068325,2.3757,0.25871,0.052063,0.39923,0.10355,0.041481,-0.7941,0.37959,0.17277,0.25963,0.054894,1.4154,5.6246,0.25779,0.053029,0.49013,0.12536,-0.62292,-0.1658,0.52374,0.18027,0.40743,0.11649,-0.21491,-0.72197,0.4342,0.18976,0.25806,0.044913,0.0098537,1.6279,0.2615,0.055213,0.2571,0.042937,-0.25289,1.5912,0.2615,0.052424,0.20073,0.052362,0.67829,0.714,0.19674,0.092356,0.20224,0.05376,0.60605,0.18357,0.19742,0.096485,0.19858,0.069779,4.2959,31.714,0.18826,0.087631,0.55322,0.18485,-0.80149,-0.41282,0.6176,0.26159,0.32998,0.11735,0.1349,-1.0619,0.3137,0.20457,0.20531,0.061768,1.5612,5.5715,0.19811,0.09427,0.21562,0.086854,3.0879,13.07,0.20302,0.093665,0.16096,0.024189,2.478,18.174,0.15447,0.033556,0.17546,0.032365,1.2508,3.771,0.17023,0.047862,0.16369,0.048875,4.751,24.846,0.15084,0.027978,0.1539,0.028131,5.8007,58.664,0.14028,0.019376,0.27629,0.096113,0.50544,-0.84641,0.24241,0.16684,0.31193,0.087146,0.43276,-0.30476,0.29308,0.13564,0.25231,0.095669,0.41659,-1.0758,0.23458,0.17407
322,0.56472,0.22277,-0.16354,-1.0627,0.59883,0.39432,0.55363,0.094951,-0.65144,-0.81975,0.58921,0.15483,0.55808,0.11313,-0.87597,1.1377,0.56871,0.13976,0.27162,0.08049,0.37387,0.83537,0.27376,0.10131,0.47885,0.12783,-0.36438,0.44156,0.51011,0.15624,0.3274,0.10609,0.39237,0.59981,0.33346,0.12481,0.47696,0.23305,-0.32258,-1.5505,0.56245,0.4827,0.31031,0.12371,0.89085,1.2489,0.31666,0.14864,0.37774,0.17364,1.1398,0.35485,0.3216,0.16328,0.29806,0.099781,0.83509,0.70156,0.2824,0.10616,0.2458,0.07196,0.80958,1.5822,0.24241,0.094148,0.52,0.14373,-0.42831,-0.027084,0.55707,0.18376,0.26888,0.092519,0.91265,0.68325,0.25319,0.11562,0.38742,0.16218,0.38091,-0.52649,0.3757,0.2478,0.37577,0.16477,0.66322,-0.213,0.34727,0.23123,0.25778,0.081073,0.78919,1.2437,0.25137,0.10127,0.28717,0.12019,1.4561,1.785,0.25964,0.10501,0.19003,0.0581,1.9608,5.5327,0.17436,0.073896,0.22365,0.10915,1.7145,2.0817,0.18337,0.10517,0.21176,0.11696,2.8282,8.0776,0.17331,0.079393,0.29338,0.15937,0.80804,-0.59304,0.22866,0.26446,0.34395,0.14831,-0.076734,-1.2843,0.37959,0.28615,0.19512,0.07159,2.3327,6.6228,0.17384,0.07467,0.22473,0.1167,1.9219,2.6802,0.18219,0.085906,0.18204,0.047504,2.5838,11.583,0.17279,0.059037,0.20541,0.079848,3.0038,11.499,0.18826,0.068471,0.21014,0.10146,2.0592,3.2021,0.17331,0.063618,0.18195,0.078132,3.6739,15.902,0.1564,0.046731,0.37157,0.15055,-0.20536,-1.2578,0.42569,0.27152,0.42702,0.14492,0.39688,0.39964,0.42474,0.17309,0.2103,0.083645,1.6463,2.4246,0.18103,0.087942
323,0.55277,0.2056,-0.084425,-1.1189,0.59002,0.35714,0.54203,0.092981,-0.46535,-1.3261,0.58832,0.17493,0.58498,0.11264,-1.3738,2.1244,0.61229,0.14054,0.2497,0.075245,-0.17779,-0.60529,0.27759,0.14323,0.34435,0.13316,0.26968,-0.4094,0.34924,0.23257,0.37742,0.13086,0.41755,-0.18758,0.34727,0.16643,0.46987,0.2441,-0.33789,-1.6769,0.59721,0.51592,0.28096,0.11134,0.69115,1.5031,0.29992,0.18952,0.2819,0.10604,1.5713,4.722,0.28143,0.090165,0.33635,0.13673,0.92506,-0.024003,0.29601,0.089947,0.21918,0.059532,0.25037,-0.17621,0.22452,0.10724,0.35946,0.14212,0.26548,-0.21301,0.36495,0.22536,0.2787,0.12664,1.0906,0.039985,0.24508,0.10881,0.40928,0.20623,0.15241,-1.5309,0.36299,0.41375,0.38182,0.19574,0.17491,-1.5523,0.32852,0.3907,0.21847,0.061946,0.55136,1.1897,0.22289,0.10927,0.22894,0.083794,2.0512,8.2474,0.23118,0.12809,0.17429,0.042359,1.9214,6.5113,0.16008,0.056464,0.17313,0.066896,4.0439,18.897,0.14442,0.043092,0.22009,0.16557,2.5627,5.1621,0.15601,0.057145,0.44614,0.27968,0.20227,-1.675,0.37959,0.62898,0.23069,0.11665,1.1571,0.029881,0.17331,0.1489,0.17327,0.048458,2.9143,13.956,0.15447,0.05116,0.26985,0.17849,1.227,-0.24951,0.18219,0.12598,0.15751,0.024567,3.3666,27.243,0.1475,0.028466,0.17741,0.069943,4.7941,26.274,0.1605,0.046731,0.24667,0.14634,0.99171,-0.8557,0.1618,0.28825,0.1717,0.081919,3.5203,12.046,0.14028,0.020651,0.27314,0.10595,0.23131,-1.0179,0.28724,0.19291,0.30131,0.10667,0.62469,0.62046,0.29992,0.13259,0.23981,0.12136,0.80244,-1.0225,0.16681,0.22761
324,0.67673,0.1775,-1.2094,1.2732,0.71135,0.17319,0.61189,0.070542,-1.8147,2.7528,0.63174,0.043275,0.5521,0.10131,-1.3161,2.7809,0.57228,0.10759,0.28536,0.052438,-0.73742,1.5645,0.29015,0.044649,0.39466,0.098439,-0.40778,0.18038,0.39894,0.13145,0.3592,0.086835,0.17712,0.50525,0.35318,0.11718,0.57271,0.14401,-1.7184,2.3155,0.61052,0.11983,0.3441,0.084778,0.12096,2.6891,0.34924,0.08247,0.30157,0.084583,2.4698,10.882,0.29113,0.051559,0.29823,0.073586,2.1031,8.1057,0.28918,0.045636,0.24695,0.051109,-0.12592,0.11417,0.25047,0.064741,0.4175,0.11023,-0.33348,0.42853,0.43136,0.14423,0.25778,0.070907,1.4853,3.9319,0.24956,0.066853,0.45603,0.1672,-0.0085905,-1.1431,0.44642,0.28922,0.3677,0.16252,0.56073,-0.97343,0.30779,0.27761,0.24854,0.055931,0.35433,1.7391,0.25047,0.068221,0.2509,0.062141,1.5525,9.2752,0.25319,0.066853,0.1832,0.038658,1.0064,1.7407,0.17818,0.060938,0.17711,0.0472,3.6721,23.376,0.16634,0.057145,0.18498,0.077888,5.6901,38.668,0.17023,0.057344,0.40342,0.2128,0.33133,-1.4081,0.34431,0.40506,0.30744,0.11837,0.10567,-1.0554,0.31271,0.2141,0.1804,0.043938,2.8496,17.014,0.17279,0.058042,0.19812,0.090975,3.6081,13.686,0.17762,0.060717,0.17162,0.030081,1.6528,7.8458,0.16681,0.045092,0.18576,0.045185,3.9721,30.124,0.17988,0.048053,0.17576,0.067275,3.9202,15.574,0.15924,0.035477,0.23444,0.06496,1.0847,3.2313,0.23803,0.077203,0.40553,0.1062,-1.1288,0.87228,0.4342,0.093049,0.33958,0.089576,0.31604,1.8213,0.34136,0.085511,0.22371,0.11091,1.4162,0.62186,0.17227,0.10052
325,0.67378,0.2097,-0.88448,-0.11244,0.72603,0.23386,0.5635,0.082304,-1.4382,0.99373,0.59188,0.050737,0.57161,0.10398,-1.5369,3.9612,0.58832,0.10262,0.25417,0.060643,0.09188,3.5145,0.26243,0.054363,0.35092,0.10318,-0.28659,0.33728,0.36397,0.1268,0.35466,0.10601,-0.08216,-0.6466,0.35318,0.16606,0.56073,0.18799,-1.4704,0.60393,0.64056,0.11332,0.32334,0.10701,0.025935,0.26031,0.3295,0.13658,0.27563,0.1036,2.4063,8.2919,0.2615,0.056661,0.27274,0.081873,1.6941,4.3366,0.26057,0.054712,0.23565,0.054838,0.67776,4.475,0.2389,0.069768,0.40515,0.11908,-0.28912,0.18247,0.42663,0.16234,0.25137,0.082468,1.834,4.7364,0.23978,0.072653,0.44361,0.16612,-0.12402,-1.1231,0.44455,0.28371,0.37239,0.15024,0.29762,-1.0675,0.33247,0.26055,0.24719,0.062023,0.85181,2.7741,0.24686,0.070645,0.25313,0.077085,2.1155,8.4726,0.24956,0.072247,0.2178,0.064214,1.0256,4.0487,0.21573,0.10443,0.22403,0.085576,2.0884,6.8579,0.21418,0.11132,0.23023,0.12143,3.4827,14.071,0.21036,0.10536,0.50577,0.26713,0.068667,-1.511,0.48265,0.52747,0.36076,0.14947,-0.06248,-1.3152,0.35907,0.27565,0.21598,0.069731,1.7198,6.7954,0.21036,0.10369,0.25102,0.13243,2.4102,5.7226,0.22534,0.10501,0.15755,0.031278,6.2544,73.167,0.14532,0.026061,0.1933,0.066262,3.5273,18.752,0.18045,0.070272,0.18061,0.096634,3.0047,7.6553,0.14502,0.026061,0.15472,0.034987,4.6644,30.954,0.14028,0.014192,0.35904,0.1154,-0.68791,-0.55336,0.38832,0.13967,0.2789,0.12124,0.92513,0.17185,0.2389,0.18139,0.225,0.10853,1.0651,-0.28392,0.1654,0.17342
326,0.48889,0.20905,0.70557,-0.67494,0.41194,0.32877,0.48702,0.095224,0.57779,-1.0553,0.44361,0.17316,0.53221,0.12622,-0.63061,-0.59933,0.55976,0.20359,0.22067,0.076402,0.95209,2.0354,0.19811,0.13094,0.38784,0.16194,0.2322,-0.97218,0.39894,0.28789,0.35614,0.15936,0.50811,-1.0216,0.31173,0.27789,0.36226,0.20473,0.42641,-1.4567,0.25964,0.39362,0.21344,0.091834,2.1426,6.0755,0.17762,0.10739,0.33496,0.15912,0.9254,0.29387,0.30091,0.21494,0.35399,0.15582,0.40413,-1.23,0.30582,0.29114,0.20189,0.06166,1.0093,1.3543,0.18888,0.10302,0.38512,0.16608,0.44678,-0.66022,0.34136,0.27325,0.26613,0.12455,0.86113,-0.61259,0.22534,0.16277,0.36344,0.18163,0.28711,-1.3407,0.30779,0.33891,0.27416,0.1552,1.1035,0.0584,0.20518,0.24203,0.22303,0.079671,0.89748,0.55226,0.20812,0.13529,0.20886,0.091408,2.49,7.6939,0.18337,0.10213,0.19303,0.06265,1.411,2.7793,0.17074,0.092594,0.20175,0.095521,2.5072,6.6965,0.16494,0.086713,0.29131,0.21692,1.6437,1.1949,0.20373,0.15475,0.26891,0.21169,1.7646,1.6058,0.16924,0.12309,0.21652,0.116,1.7996,2.4789,0.15841,0.10569,0.24798,0.13832,1.4099,0.72176,0.19742,0.13635,0.37641,0.20939,0.44382,-1.5276,0.27759,0.42253,0.15739,0.028958,3.6516,24.521,0.14242,0.026061,0.17683,0.076068,3.5714,13.135,0.15049,0.037902,0.26292,0.14017,0.57366,-1.5091,0.17227,0.28638,0.16625,0.064196,3.6281,13.142,0.14028,0.021083,0.26631,0.13984,0.75382,-0.8835,0.18701,0.24396,0.33951,0.15167,0.19201,-0.88622,0.3453,0.29367,0.15557,0.039059,4.953,30.783,0.14028,0.01534
327,0.62013,0.21157,-0.50593,-0.89965,0.67906,0.36204,0.58181,0.090303,-1.0424,-0.33899,0.62379,0.13762,0.53627,0.097303,-0.93123,2.6807,0.53459,0.085597,0.21167,0.048419,1.1902,6.3867,0.21036,0.057559,0.39743,0.13508,0.54751,0.77752,0.39219,0.1454,0.28737,0.13272,1.7435,1.9796,0.24153,0.074229,0.50562,0.21275,-0.81056,-1.1158,0.61848,0.4263,0.29256,0.11217,1.4861,4.8019,0.29015,0.13429,0.25338,0.11772,2.3832,5.8418,0.22047,0.06597,0.27804,0.14076,1.7859,1.8643,0.22617,0.061061,0.20162,0.051212,0.92828,2.1569,0.1988,0.077717,0.3725,0.11215,0.47863,1.7594,0.37862,0.11293,0.23447,0.098088,1.6181,1.7709,0.20738,0.077416,0.47474,0.17772,-0.64871,-1.0928,0.55976,0.3159,0.42268,0.17161,-0.45158,-1.1536,0.49367,0.3189,0.21238,0.054155,0.77647,1.5587,0.21036,0.07673,0.23323,0.076259,1.9739,7.7207,0.23033,0.088351,0.18044,0.043128,1.8813,6.7238,0.17175,0.062737,0.18764,0.071609,3.3918,13.894,0.16973,0.063454,0.19495,0.11245,3.9781,16.04,0.16448,0.055787,0.49105,0.24253,-0.46468,-1.6236,0.65201,0.49888,0.24008,0.090742,1.4778,3.4965,0.22699,0.12189,0.18046,0.050613,2.441,8.3328,0.16777,0.05783,0.24744,0.14414,1.7658,1.6434,0.19539,0.078402,0.17725,0.034687,1.4058,6.1859,0.17227,0.054374,0.20159,0.065636,2.7195,10.957,0.19079,0.06651,0.22608,0.12578,1.7529,1.4847,0.17598,0.061035,0.1724,0.062944,4.0455,20.939,0.1427,0.043092,0.2389,0.061759,0.7805,2.1926,0.23978,0.079603,0.33056,0.095982,1.059,2.5868,0.32259,0.076705,0.33651,0.15641,0.018835,-1.5999,0.36984,0.30813
328,0.55618,0.19003,0.17683,-0.57949,0.5362,0.27789,0.44852,0.060082,0.45583,1.1883,0.44549,0.066635,0.54055,0.1316,-0.72819,0.41997,0.52192,0.19285,0.2402,0.078285,0.17285,-0.68523,0.25686,0.14817,0.29764,0.12861,0.97837,0.41361,0.28821,0.15352,0.34887,0.12062,0.45771,-0.47134,0.31864,0.16328,0.27848,0.13847,1.4835,2.0952,0.26712,0.15616,0.2643,0.12054,1.2671,1.7709,0.2615,0.15984,0.26243,0.097747,1.4193,4.402,0.2643,0.12382,0.36782,0.14796,0.66909,-0.78316,0.31173,0.24471,0.1964,0.053737,1.3217,3.6246,0.19144,0.087544,0.29315,0.14539,1.3382,1.043,0.25779,0.13281,0.28469,0.13092,0.95456,-0.56191,0.23373,0.1417,0.24988,0.10473,1.5872,3.6437,0.23544,0.13405,0.25213,0.12899,1.6473,2.23,0.21341,0.1235,0.30601,0.1414,0.11867,-1.6199,0.2853,0.29417,0.19919,0.065845,2.494,11.219,0.19274,0.090054,0.18146,0.051801,1.7122,4.4663,0.16224,0.069329,0.18044,0.065386,3.1707,13.941,0.1519,0.059909,0.2441,0.18217,2.451,4.902,0.17707,0.10213,0.20434,0.11984,2.9112,8.5607,0.1564,0.070836,0.23744,0.14091,1.8236,2.2232,0.18397,0.11109,0.29441,0.13385,0.21896,-1.4284,0.27951,0.27756,0.33689,0.20993,0.71845,-1.264,0.23033,0.44,0.15692,0.026498,3.6119,23.922,0.14442,0.026061,0.17492,0.06283,3.5506,16.807,0.15119,0.039028,0.25979,0.15044,0.84753,-1.1074,0.17023,0.29889,0.17442,0.089773,3.5283,11.43,0.1427,0.021956,0.2007,0.091151,2.2695,4.9806,0.16634,0.070836,0.34399,0.13318,-0.037103,-1.0793,0.35613,0.23941,0.15198,0.024923,5.333,45.334,0.14028,0.015729
329,0.64666,0.19104,-0.67026,-0.03082,0.67221,0.22309,0.57627,0.080748,-1.5033,1.3769,0.60254,0.056849,0.56205,0.099957,-1.5411,4.0993,0.57763,0.11001,0.28869,0.064898,-0.68395,0.91434,0.29894,0.054647,0.38644,0.099477,-0.64786,0.66561,0.40182,0.11162,0.35584,0.082504,-0.15999,0.98829,0.35514,0.10171,0.54531,0.16898,-1.2914,0.52675,0.60431,0.15982,0.32534,0.08828,0.14467,1.7428,0.3295,0.076768,0.29874,0.099314,2.0499,6.7914,0.28821,0.058069,0.30523,0.074585,0.78715,2.5788,0.29796,0.05818,0.2489,0.056846,0.048823,0.7372,0.25411,0.071316,0.42359,0.11069,-0.28357,1.0299,0.44079,0.13068,0.27793,0.083675,1.3809,2.7562,0.26524,0.076469,0.42494,0.15593,0.05748,-0.88722,0.41332,0.24552,0.36144,0.15165,0.54458,-0.8206,0.31271,0.24316,0.2779,0.067042,0.37853,1.3493,0.27759,0.074034,0.2661,0.07611,1.4628,5.8015,0.26618,0.072101,0.20962,0.061787,0.89238,1.0582,0.20373,0.10167,0.19296,0.074568,2.7081,9.8629,0.16875,0.080995,0.20805,0.099388,4.0737,21.287,0.18826,0.09516,0.45304,0.2499,0.16407,-1.4331,0.43608,0.48715,0.31831,0.1428,0.084593,-1.4646,0.31469,0.28756,0.19876,0.063389,1.7332,5.7817,0.18517,0.094302,0.23774,0.12797,2.4173,5.5784,0.20664,0.10109,0.16233,0.031301,3.0217,14.336,0.15226,0.03303,0.18586,0.070261,3.9912,18.763,0.16973,0.049829,0.18385,0.085568,2.7822,6.786,0.15335,0.036243,0.16482,0.042441,3.2944,15.991,0.14593,0.032508,0.33193,0.10096,-0.37685,-0.43002,0.35121,0.12327,0.37408,0.1131,-0.03126,0.26593,0.38445,0.14253,0.21344,0.10144,1.4139,0.64915,0.16402,0.10391
330,0.552,0.21538,-0.32394,-0.91919,0.6047,0.34638,0.54644,0.088625,-0.67058,-0.60105,0.57763,0.13244,0.49786,0.121,-0.62837,0.28547,0.5092,0.13402,0.24464,0.063021,0.72003,4.4125,0.24508,0.077942,0.35349,0.11318,0.25183,0.0052347,0.35318,0.16045,0.31578,0.10632,0.86709,0.96652,0.30189,0.1285,0.49287,0.21395,-0.45337,-1.3555,0.57228,0.42882,0.28663,0.10349,1.321,3.4937,0.28336,0.11932,0.29155,0.13277,2.0762,4.4761,0.25779,0.092243,0.26136,0.087806,1.834,4.7623,0.24686,0.076747,0.22034,0.055624,0.66508,1.6074,0.21888,0.077201,0.37504,0.12482,0.43098,0.52567,0.37667,0.16297,0.24088,0.076184,1.2316,1.9212,0.22782,0.085829,0.37736,0.15269,0.34128,-0.75252,0.35711,0.23495,0.3394,0.1558,0.69798,-0.52861,0.29113,0.24579,0.23131,0.064429,0.91999,1.7075,0.22617,0.080398,0.23438,0.072393,1.7682,6.2921,0.22949,0.080434,0.17593,0.041012,2.3945,11.675,0.16681,0.055114,0.1782,0.062908,3.6365,16.037,0.15966,0.049875,0.1832,0.090812,4.8344,25.381,0.16093,0.047976,0.33615,0.2169,0.85421,-0.71463,0.22949,0.35219,0.25913,0.11755,0.88148,-0.044379,0.21808,0.19598,0.18147,0.060988,3.2811,13.442,0.16494,0.05378,0.19804,0.096586,3.0673,9.174,0.17074,0.059601,0.16947,0.035424,3.2076,19.73,0.1618,0.044289,0.18235,0.053349,3.3967,16.745,0.17074,0.048247,0.18132,0.077099,2.9954,8.2393,0.1568,0.037345,0.1681,0.064055,4.1626,19.19,0.14472,0.027978,0.32239,0.12474,0.14862,-0.90706,0.33049,0.21768,0.23163,0.08505,1.6927,3.3607,0.20961,0.083555,0.20701,0.089337,1.547,1.4426,0.16681,0.087067
331,0.59705,0.22356,-0.38999,-0.83656,0.63796,0.34051,0.58815,0.077395,-1.2401,0.80482,0.6114,0.067421,0.59717,0.14067,-1.5104,1.778,0.64232,0.1328,0.31633,0.076855,-0.75515,0.17024,0.33543,0.078696,0.41861,0.10728,-0.53291,0.28549,0.4342,0.1212,0.36748,0.095602,0.27468,1.5477,0.36887,0.084899,0.52839,0.20981,-0.69736,-1.0112,0.61406,0.34702,0.33537,0.11249,0.58319,2.2424,0.35613,0.12128,0.33711,0.10437,1.4961,5.4268,0.33543,0.072858,0.33965,0.083336,0.56508,2.4758,0.33938,0.064994,0.24545,0.067876,0.22098,0.10315,0.25047,0.098352,0.43624,0.12633,-0.44365,0.14678,0.45484,0.15034,0.25996,0.088838,1.1648,1.7568,0.24956,0.097776,0.49584,0.20912,-0.25963,-1.1897,0.52645,0.36227,0.40667,0.17849,0.092211,-1.2243,0.39798,0.31642,0.24812,0.069753,0.48004,1.0384,0.25047,0.093302,0.25741,0.073261,0.55214,1.7632,0.2615,0.094991,0.19152,0.054994,1.4697,3.0832,0.17931,0.081802,0.18529,0.061537,2.6298,10.395,0.1654,0.068581,0.18945,0.086375,4.264,22.759,0.16402,0.065628,0.43461,0.22985,0.042676,-1.5224,0.43231,0.47036,0.26214,0.12068,0.86568,-0.15856,0.22782,0.19564,0.19818,0.067019,1.9058,5.1549,0.18103,0.087544,0.21639,0.11431,2.7271,7.3531,0.18397,0.086791,0.18751,0.041569,1.5538,5.5673,0.18161,0.05551,0.20011,0.059179,3.3794,19.475,0.19079,0.058151,0.1988,0.093117,2.7979,7.1518,0.17124,0.048302,0.17072,0.056708,3.8948,19.905,0.1488,0.039028,0.25066,0.072889,0.31567,-0.477,0.25228,0.11524,0.26769,0.088286,1.0205,1.5214,0.25779,0.11408,0.28704,0.13377,0.47037,-1.3103,0.22949,0.25127
332,0.64016,0.19112,-0.68514,-0.06439,0.67123,0.22016,0.57653,0.076276,-1.3391,0.85963,0.60254,0.060437,0.59466,0.09654,-1.2302,2.4944,0.60431,0.11983,0.29184,0.064592,-0.69762,1.6006,0.30287,0.057649,0.41048,0.097357,-0.80693,1.7426,0.43042,0.08262,0.38213,0.084515,-0.39164,1.859,0.39122,0.086145,0.54878,0.18272,-1.1248,-0.032593,0.61848,0.19101,0.34821,0.092362,-0.50889,1.4891,0.36789,0.075338,0.30875,0.099689,1.7732,4.8474,0.2921,0.068878,0.31314,0.077717,1.294,4.2298,0.30582,0.056887,0.24423,0.057501,0.033337,0.2882,0.24866,0.075986,0.43077,0.10719,-0.83262,1.0163,0.45764,0.11176,0.25976,0.07741,1.2275,2.8977,0.25319,0.080647,0.46183,0.16405,-0.18204,-0.83726,0.46044,0.25803,0.34945,0.15684,0.61943,-0.86064,0.29699,0.25299,0.24486,0.069083,1.1116,4.4193,0.24419,0.081726,0.25397,0.075287,1.7073,7.2405,0.25319,0.077304,0.18085,0.044907,1.5769,4.1718,0.16973,0.064899,0.16513,0.058658,4.3636,22.838,0.14028,0.027493,0.19455,0.10955,4.1339,17.9,0.16402,0.061315,0.32821,0.21563,0.79,-0.93158,0.22208,0.37802,0.30856,0.11946,-0.20252,-1.4309,0.33839,0.23625,0.17438,0.057887,3.5996,17.818,0.15084,0.048605,0.2056,0.11189,2.8652,7.5953,0.17124,0.070081,0.17034,0.034333,2.297,11.407,0.16268,0.046731,0.21463,0.07461,3.1806,14.109,0.20302,0.065923,0.1946,0.092119,2.6412,6.1746,0.16448,0.048371,0.17819,0.058734,3.2799,14.195,0.16008,0.049875,0.26854,0.070439,0.15639,0.17854,0.27376,0.087037,0.41233,0.12079,-0.19434,-0.097939,0.41904,0.14096,0.19343,0.070959,1.7516,2.3115,0.16681,0.062131
333,0.57375,0.19058,-0.7313,-0.03418,0.61252,0.19569,0.57663,0.065752,-1.3363,1.7008,0.59277,0.055163,0.55606,0.12104,-1.2903,1.3432,0.58921,0.14309,0.26799,0.064912,-0.062169,0.71984,0.27186,0.064074,0.36089,0.084042,0.031877,2.1363,0.36495,0.091815,0.35984,0.1054,-0.0040062,-0.74617,0.35711,0.1745,0.62382,0.17519,-1.6207,1.521,0.68716,0.12927,0.33533,0.098648,-0.2297,-0.35163,0.34037,0.14051,0.2726,0.086554,2.1712,9.6716,0.2643,0.062524,0.27171,0.064813,0.59816,2.6956,0.26807,0.061233,0.23875,0.059195,0.46511,0.87061,0.23803,0.078926,0.41337,0.10049,0.26776,1.39,0.41523,0.12123,0.2464,0.075443,1.1758,2.2305,0.2363,0.085075,0.46014,0.147,-0.09585,-0.9241,0.45298,0.24372,0.35829,0.13422,0.29765,-1.0867,0.32852,0.23126,0.25487,0.070933,0.9821,2.3931,0.25047,0.082265,0.25426,0.062966,0.87167,3.6738,0.25319,0.077925,0.18599,0.047021,1.6384,5.5177,0.17652,0.070764,0.18451,0.051198,2.4064,11.436,0.17279,0.070081,0.18292,0.062252,4.8916,37.541,0.16826,0.062737,0.42865,0.21696,0.15375,-1.4089,0.40374,0.41639,0.29838,0.11957,0.14364,-1.276,0.29405,0.22406,0.18342,0.052019,2.7126,13.138,0.17074,0.065628,0.19299,0.069486,3.513,16.792,0.17874,0.06898,0.1773,0.038478,1.9945,9.2395,0.17023,0.057196,0.2218,0.064313,1.2885,4.7525,0.21573,0.090676,0.17316,0.058197,4.459,23.963,0.15841,0.043092,0.17306,0.058194,3.6669,18.246,0.14947,0.044289,0.3347,0.10579,-0.19835,-0.88585,0.35219,0.17032,0.3683,0.128,0.011722,-0.3652,0.38542,0.17828,0.24922,0.12339,0.95638,-0.58452,0.18826,0.2019
334,0.61538,0.21095,-0.4261,-0.68674,0.65068,0.31213,0.54908,0.089486,-0.87454,-0.36475,0.58387,0.13598,0.51332,0.11541,-0.58365,0.21824,0.52283,0.16185,0.27314,0.074908,-0.23227,-0.46013,0.28336,0.097729,0.38187,0.11166,-0.58107,-0.10111,0.41141,0.12924,0.37059,0.10333,0.012699,0.56982,0.37472,0.11664,0.51745,0.21556,-0.77727,-1.044,0.61937,0.40159,0.32459,0.10219,-0.30337,-0.0024331,0.35023,0.13166,0.32993,0.12071,1.601,3.8623,0.31271,0.10457,0.30698,0.095403,1.1159,2.115,0.29503,0.087317,0.24018,0.06081,0.13074,-0.11787,0.2433,0.084972,0.41059,0.12478,-0.49427,-0.070019,0.44361,0.15161,0.26304,0.082672,1.106,1.9074,0.25411,0.088049,0.38561,0.15449,0.26555,-0.82928,0.36691,0.24114,0.32855,0.14312,0.67538,-0.59773,0.28336,0.22689,0.25905,0.072584,0.84993,3.4287,0.25871,0.084769,0.25339,0.079361,1.3711,4.9093,0.25137,0.087169,0.21171,0.059592,0.82997,0.87706,0.20664,0.089906,0.1956,0.071513,2.7843,11.64,0.17762,0.083425,0.2414,0.14299,2.9064,8.3406,0.20518,0.08917,0.38868,0.22963,0.56259,-1.0593,0.32456,0.40808,0.31774,0.12899,0.042563,-1.1793,0.32753,0.24154,0.21492,0.072086,1.99,6.8177,0.20373,0.087258,0.25658,0.13555,2.0053,3.2242,0.21888,0.094521,0.15573,0.02678,3.7862,22.995,0.14298,0.022844,0.1799,0.056934,4.1023,24.901,0.16634,0.052065,0.19458,0.11097,2.3001,3.733,0.14847,0.033556,0.17419,0.080396,3.2452,10.342,0.14028,0.024201,0.24803,0.074504,0.19998,-0.031324,0.25594,0.12258,0.32144,0.11549,0.66924,1.1029,0.31962,0.15288,0.2023,0.097946,1.6798,1.6022,0.15372,0.068581
